_id,,x_mean,x_std,x_max,x_min,x_energy,x_iqr,y_mean,y_std,y_max,y_min,y_energy,y_iqr,z_mean,z_std,z_max,z_min,z_energy,z_iqr,sma,xy_corr,xz_corr,yz_corr
94,100859,13895.52,158.35444707712603,14460.0,13608.0,193110301.44,157.0,791.56,230.93653507473346,1600.0,156.0,679365.6,213.0,-8897.76,203.0429680355561,-8164.0,-9236.0,79210947.2,180.0,16522.576600282082,0.26353979644780956,0.8636937921308826,0.18546433293666612
94,100884,13918.52,158.9599072760928,14460.0,13608.0,193750214.56,225.0,844.72,232.7909748675804,1600.0,472.0,767201.6,387.0,-8854.2,230.85287631964334,-8260.0,-9236.0,78449617.76,305.0,16521.556263832237,0.6025056546387231,0.8549756947980782,0.607008377127694
94,100909,13968.52,133.18131333725114,14460.0,13716.0,195137110.88,180.0,849.32,200.50768291786582,1364.0,564.0,761145.76,293.0,-8780.92,201.1143541230893,-8260.0,-9128.0,77144598.56,303.0,16523.853143285996,0.5223179003115015,0.7867607365329528,0.6118236466378179
94,100934,14025.84,125.1725855034972,14460.0,13716.0,196739699.2,162.0,890.16,183.00337911546166,1364.0,564.0,825540.16,243.0,-8680.68,176.67277748152642,-8260.0,-9060.0,75385106.4,251.0,16521.06430173175,0.3800568789745016,0.7681994838958813,0.45906542223842195
94,100959,14066.32,87.14400945477297,14288.0,13716.0,197868876.48,105.0,891.56,148.45509609156628,1328.0,660.0,816697.76,144.0,-8610.92,127.14087311392005,-8260.0,-8916.0,74163946.4,163.0,16518.035166631096,0.25332928478565814,0.6031427884887502,0.25543853908822967
94,100984,14075.28,77.13114635080335,14252.0,13880.0,198119396.8,102.0,832.72,69.20589687025705,988.0,664.0,698164.16,88.0,-8611.76,130.26012204027595,-8316.0,-8916.0,74179208.32,157.0,16522.48104145849,0.01148222462540614,0.49589530737096815,0.17985158365972517
94,101009,14095.92,67.60785322873048,14276.0,13812.0,198699485.76,93.0,843.08,57.21582037348248,972.0,672.0,714024.8,62.0,-8580.48,115.422848428738,-8316.0,-8912.0,73637826.24,145.0,16524.139022554726,-0.06607386696598158,0.38991634494101,0.013245451183516473
94,101034,14109.72,69.02321085243423,14280.0,13812.0,199088915.04,89.0,842.48,56.94095470953077,980.0,672.0,712982.4,61.0,-8551.32,124.95113226600411,-8288.0,-8912.0,73140530.4,169.0,16520.834548628594,-0.0035224347382088236,0.4122925385727528,0.07703827448357592
94,101059,14118.52,68.11198147329206,14280.0,13812.0,199337199.84,75.0,858.04,52.22328131314274,980.0,672.0,738932.64,64.0,-8542.04,122.11403182144224,-8288.0,-8912.0,72981210.08,169.0,16524.31177221008,-0.08774222190593962,0.38772919200964745,0.010923011928405712
94,101084,14130.8,68.31773657937894,14296.0,13812.0,199684129.28,73.0,860.08,47.349054154158814,980.0,672.0,741957.12,58.0,-8514.44,106.4162135440995,-8288.0,-8884.0,72506899.68,137.0,16520.601370559194,0.0017286859789423467,0.573932828421929,-0.02728870648681455
94,101109,14151.08,54.320723578738836,14296.0,14044.0,200255986.4,68.0,835.16,71.20616248442319,980.0,632.0,702511.84,86.0,-8482.96,89.6838352382666,-8288.0,-8708.0,71968573.12,126.0,16520.42505444662,-0.1722650158051397,0.38280049455736115,-0.15383399332207134
94,101134,14171.92,67.32038279311331,14344.0,14044.0,200847803.2,87.0,821.2,71.23839618428792,944.0,632.0,679393.6,89.0,-8456.64,101.84197701755153,-8268.0,-8708.0,71525028.16,160.0,16524.204684779426,-0.07833122972126,0.5264440636852702,-0.12642268338280616
94,101159,14201.24,72.40223223314142,14376.0,14056.0,201680407.2,106.0,784.64,77.00603675667342,944.0,604.0,621530.56,114.0,-8398.52,116.2604599400485,-8124.0,-8624.0,70548519.52,177.0,16518.08971551674,-0.06817701632849306,0.5752224017965032,-0.20754366823678602
94,101184,14211.88,72.92216412189767,14384.0,14056.0,201982797.6,104.0,758.76,69.70690732842297,924.0,580.0,580527.2,92.0,-8374.0,110.78343602266385,-8124.0,-8624.0,70136026.24,129.0,16513.506929097435,-0.031537731369416074,0.5154929059355849,-0.04814557521769132
94,101209,14242.0,67.66166573563757,14400.0,14092.0,202839096.32,78.0,775.16,72.73318056812859,924.0,580.0,606110.24,105.0,-8311.56,100.83913782451674,-8108.0,-8564.0,69092096.48,128.0,16508.588566528473,0.016830747054500453,0.35674046115176633,0.11567121725110842
94,101234,14240.52,67.33640557062422,14400.0,14092.0,202796898.72,80.0,798.84,91.09221878532107,984.0,580.0,646360.16,146.0,-8309.76,99.91401555873304,-8108.0,-8564.0,69061994.24,128.0,16507.624715452253,-0.12927111098714217,0.387299339348875,-0.044939481299837124
94,101259,14231.72,64.22499592082451,14400.0,14092.0,202545937.76,72.0,861.6,104.8974487176657,1104.0,580.0,753248.0,173.0,-8320.6,89.23536011564761,-8108.0,-8560.0,69240267.68,131.0,16508.672241039367,-0.24421486055675848,0.3607849154279895,-0.08644909940170963
94,101284,14231.64,59.7451692820857,14400.0,14092.0,202543110.88,76.0,913.92,80.72295556752238,1104.0,692.0,841700.8,93.0,-8318.48,91.42248248133613,-8108.0,-8560.0,69205384.0,145.0,16510.22627028052,-0.43519417801382715,0.4396444675859477,-0.3319582775215772
94,101309,14212.2,52.69121023835362,14348.0,14092.0,201989377.44,66.0,940.0,51.830337046796274,1104.0,812.0,886259.52,57.0,-8351.0,79.29054104373485,-8076.0,-8560.0,69745425.12,110.0,16511.169721175454,-0.08237621183267271,0.35413734088204807,0.0054663089511273796
94,101334,14219.28,57.65345443336354,14380.0,14100.0,202191214.4,77.0,952.2,52.57452622783667,1104.0,812.0,909421.28,65.0,-8342.36,80.94211923767136,-8076.0,-8508.0,69601456.48,125.0,16513.623227396027,-0.008483093735277555,0.43572568636374137,0.02472193616427641
94,101359,14218.96,57.710164012261814,14380.0,14100.0,202182120.64,76.0,945.44,51.51293257253846,1080.0,812.0,896483.84,64.0,-8351.88,82.14587664955117,-8076.0,-8512.0,69760580.0,108.0,16517.76529777588,0.07988117013675575,0.3804882574691825,0.0372350314238821
94,101384,14220.6,57.726278524970304,14380.0,14100.0,202228763.36,74.0,938.56,56.42700120197006,1080.0,808.0,884047.04,76.0,-8343.88,86.31716006235828,-8076.0,-8512.0,69627709.6,118.0,16514.76701767785,0.07379926462745341,0.323492229973856,-0.08225516652546681
94,101409,14224.44,57.92058652546414,14392.0,14100.0,202338014.56,68.0,946.48,54.075980963570025,1080.0,808.0,898719.36,68.0,-8341.16,80.2426522015694,-8112.0,-8512.0,69581324.64,105.0,16517.112727958112,0.0008348836340643878,0.2672398204728669,-0.07516238856798946
94,101434,14225.44,61.566145754382404,14392.0,14052.0,202366895.68,69.0,933.88,63.4406236355964,1060.0,704.0,876116.32,81.0,-8348.2,101.48851753739379,-8084.0,-8660.0,69702640.16,146.0,16520.961980298733,0.084787980794733,0.35624448858181007,0.12230350789715567
94,101459,14183.88,182.98574653333327,14848.0,13524.0,201215600.8,99.0,883.0,116.5280561872914,1048.0,468.0,793132.0,118.0,-8408.72,264.1232525266742,-7844.0,-9400.0,70775635.52,182.0,16515.998300861855,0.3394546200561273,0.8618734221519598,0.41557740481261146
94,101484,14028.16,353.8536683233165,14848.0,13016.0,196913233.28,385.0,783.76,191.33793258119275,1048.0,356.0,650523.84,319.0,-8673.48,561.0085161131927,-7844.0,-10856.0,75540838.56,629.0,16525.29777626758,0.6617792441080671,0.9022433336133309,0.6223129700886645
94,101509,13851.0,412.83503688127774,14848.0,12936.0,192018929.44,660.0,699.08,186.85346065186033,1048.0,80.0,523277.92,280.0,-8950.2,631.567266505492,-7844.0,-10856.0,80500968.48,1026.0,16523.258282135557,0.5619072726439561,0.8991265175599649,0.562625159615551
94,101534,13775.4,375.7512071796485,14848.0,12936.0,189901422.24,527.0,640.2,213.70904415947405,1080.0,-116.0,455070.88,234.0,-9086.72,557.0229322664488,-7844.0,-10856.0,82875652.16,775.0,16528.690714924363,0.3633435870126146,0.8283591562094297,0.2663109840833246
94,101559,13715.52,316.4036700549352,14376.0,12936.0,188214599.04,379.0,577.64,217.1209931272563,1080.0,-116.0,380338.08,220.0,-9194.52,455.1910794247659,-8244.0,-10856.0,84744324.96,594.0,16532.014688650797,0.24499348091593426,0.7728608951101719,0.09145541662732827
94,101584,13760.4,276.30140181775647,14376.0,12936.0,189424187.2,327.0,624.44,241.36440114775542,1252.0,-116.0,447599.52,210.0,-9119.84,356.4162451375987,-8460.0,-10136.0,83297243.84,484.0,16527.220776358525,0.28817091769324266,0.7968013869212238,0.19935024809569465
94,101609,13944.24,300.0464987533541,14896.0,13340.0,194530956.8,399.0,618.64,268.9695833503804,1252.0,-116.0,454336.64,299.0,-8837.4,459.3143330723121,-6840.0,-10048.0,78308498.72,417.0,16531.036285928578,0.28943909198428774,0.852117747985804,0.08597715136262672
94,101634,13978.44,303.0420286216395,14896.0,13340.0,195487700.96,412.0,618.76,273.2512485762605,1252.0,-140.0,456783.52,279.0,-8760.0,467.8278194879772,-6840.0,-9564.0,76954274.24,662.0,16519.33907190285,0.09652654177912898,0.9179261375653556,0.019575810487556102
94,101659,13968.0,306.44366068124816,14896.0,13340.0,195197992.64,445.0,640.6,257.88095288056127,1252.0,-140.0,476205.92,246.0,-8771.92,472.082848404369,-6840.0,-9564.0,77167214.08,675.0,16517.6057486061,0.06728588644679458,0.9208660934295649,-0.022834069652714093
94,101684,13986.04,288.9319908794166,14896.0,13488.0,195691961.76,409.0,602.32,259.1299693399076,1168.0,-140.0,429266.24,273.0,-8731.8,452.00174309131063,-6840.0,-9564.0,76446593.76,639.0,16509.324696940996,0.0553430095097432,0.9134766853027387,-0.03364436937038181
94,101709,13849.48,289.27923247864476,14940.0,13044.0,191890941.92,251.0,541.48,306.3717448796584,1168.0,-388.0,386125.6,333.0,-8957.8,378.232946233089,-8096.0,-9856.0,80383810.4,424.0,16512.156445012657,0.12224256205407172,0.9198953104083754,0.1386941508495802
94,101734,13735.2,234.6308512613557,14940.0,13044.0,188710220.16,207.0,549.48,296.45482664720555,1280.0,-388.0,388934.88,322.0,-9137.12,287.83557595939305,-8096.0,-9856.0,83568982.72,306.0,16512.389477695415,-0.033682731389767295,0.8801645155483931,-0.07557781033934836
94,101759,13723.92,233.940322183726,14940.0,13044.0,188400160.96,192.0,533.56,291.1826917933148,1280.0,-388.0,368625.76,288.0,-9152.0,286.63875833141276,-8096.0,-9856.0,83840444.16,283.0,16510.605250144523,-0.04570756870177139,0.8790458221630449,-0.08431651328772925
94,101784,13698.72,208.74604357223092,14940.0,13044.0,187698068.8,132.0,532.04,266.56391656816976,1280.0,-388.0,353412.32,125.0,-9207.04,219.01828344876364,-8096.0,-9856.0,84817074.88,186.0,16518.498963761704,-0.0302722414404282,0.8915545389969388,-0.054255314771847446
94,101809,13714.56,89.6818529439775,13892.0,13448.0,188097118.4,118.0,578.64,166.99189601095574,1280.0,272.0,362431.68,76.0,-9177.48,118.4446748912615,-8936.0,-9628.0,84240028.0,141.0,16513.50358878004,-0.3272462999117602,0.6334306056592423,-0.4279840385762659
94,101834,13746.4,68.40875364857334,13892.0,13552.0,188968145.92,88.0,531.64,49.75607571651589,636.0,384.0,285092.0,72.0,-9131.72,83.40676522228792,-8936.0,-9320.0,83395197.28,117.0,16511.980511086927,-0.12139191834736451,0.4584081545311021,-0.1266204300001603
94,101859,13772.36,73.02988457063489,14000.0,13640.0,189683180.0,93.0,529.28,49.839759391094695,636.0,424.0,282596.48,72.0,-9094.72,88.55085624325022,-8880.0,-9320.0,82721694.72,100.0,16513.145319147945,-0.14403665162631263,0.42925609903948797,-0.11884007204199601
94,101884,13771.12,164.89539261315525,14360.0,13188.0,189670664.64,105.0,500.84,143.1132009383792,1080.0,-228.0,271117.28,85.0,-9096.16,171.73897976789002,-8452.0,-9660.0,82769326.08,112.0,16513.79532406063,0.11810008230426572,0.8507365194089357,0.05741062085387833
94,101909,13770.32,167.3118952825122,14360.0,13188.0,189649426.24,111.0,503.4,163.80463850563035,1080.0,-228.0,279975.2,108.0,-9102.96,176.7455467128569,-8452.0,-9660.0,82894807.36,143.0,16517.231786980494,0.048884433588851625,0.869372187401271,-0.02879944100959549
94,101934,13723.56,245.34051043518704,14360.0,12892.0,188395689.12,164.0,472.96,249.77541103879028,1080.0,-548.0,285455.04,162.0,-9164.12,277.2805631613349,-8452.0,-10000.0,84057211.04,208.0,16514.581987448084,0.5209788577283255,0.9245718402375834,0.4881227249346078
94,101959,13590.76,305.8200144073331,14360.0,12892.0,184801348.0,475.0,477.2,292.3291351068584,1232.0,-548.0,312321.6,245.0,-9350.16,368.90026902245233,-8452.0,-10144.0,87560218.56,574.0,16512.61152470104,0.21265752470597662,0.9468144788967094,0.1410963358693655
94,101984,13549.92,283.1542278823568,14244.0,12892.0,183679706.56,447.0,498.4,266.2287313077572,1232.0,-548.0,318571.52,231.0,-9401.28,357.92392623249486,-8708.0,-10152.0,88510894.08,602.0,16507.654601984195,0.2153520318020578,0.9407876988535491,0.15707679273644384
94,102009,13493.8,281.3510693820032,14244.0,12892.0,182161005.28,450.0,477.8,270.632554948551,1232.0,-548.0,300802.4,232.0,-9480.24,352.626082329964,-8708.0,-10152.0,89998052.16,591.0,16506.12574670834,0.2980807005547215,0.9267749460524017,0.2336459725050759
94,102034,13488.76,278.56004629865987,14244.0,12680.0,182023466.08,370.0,521.84,222.70217100355717,1232.0,-272.0,321417.28,204.0,-9489.04,341.09775014136255,-8708.0,-10272.0,90157064.32,467.0,16507.41223937968,0.019904425602345753,0.930131082270164,-0.0017319176098618378
94,102059,13586.56,247.67102324970355,14244.0,12680.0,184655340.16,223.0,561.2,182.60649307495046,1020.0,-272.0,347957.12,137.0,-9368.4,293.2504014997888,-8708.0,-10272.0,87852054.4,288.0,16518.13944062334,0.24429780708241408,0.923369520142823,0.2248374963858989
94,102084,13580.76,221.97111105140056,14020.0,12680.0,184485820.64,226.0,552.8,220.21917457043898,1020.0,-272.0,353599.36,258.0,-9386.36,253.5380958763291,-8856.0,-10272.0,88167392.8,279.0,16522.73165678002,0.4192472910301543,0.9057502507817723,0.42208792823879093
94,102109,13636.12,199.48819767114955,14020.0,12680.0,185983166.24,163.0,637.92,216.3270849356784,1020.0,-96.0,453271.36,262.0,-9300.64,235.48872541582955,-8832.0,-10272.0,86556804.8,248.0,16522.35527417696,0.4071368395171935,0.9019268424656846,0.45043909947725824
94,102134,13677.96,116.9863947886328,13988.0,13264.0,187100138.72,118.0,697.48,195.5171583056578,924.0,-72.0,524323.04,190.0,-9241.4,167.46849545419488,-8832.0,-9768.0,85431239.2,195.0,16524.299117720137,0.6789003009359601,0.819988423247908,0.6607249333529008
94,102159,13689.2,130.8131522747878,14040.0,13264.0,187411137.6,133.0,687.88,202.85752974375353,924.0,-72.0,513918.56,224.0,-9207.12,173.55378056231197,-8832.0,-9768.0,84800878.4,201.0,16514.285798563433,0.6440295314265798,0.8040218407042699,0.6521885133667703
94,102184,13729.88,101.21596871650824,14076.0,13348.0,188519747.04,109.0,684.32,164.6571509948409,924.0,364.0,495134.72,277.0,-9142.92,114.1848297872118,-8832.0,-9424.0,83605893.92,148.0,16511.109507005574,0.21680702206011837,0.6706147511271533,0.19503298828245674
94,102209,13743.2,106.76207853976712,14076.0,13348.0,188886830.4,106.0,666.16,152.87934900939308,924.0,364.0,466907.52,243.0,-9116.32,129.52086373018923,-8780.0,-9424.0,83123898.24,156.0,16506.774184577855,0.2208997136558719,0.7104515388762296,0.20769269213925104
94,102234,13801.36,138.52582591141436,14076.0,13348.0,190496535.36,222.0,621.72,131.68097965933012,916.0,364.0,403702.24,189.0,-9028.4,180.20908171153755,-8680.0,-9424.0,81544157.12,292.0,16505.76647720932,0.2769032056092665,0.8340634545608664,0.3056683646344733
94,102259,13859.04,128.94990962354035,14104.0,13548.0,192089451.52,175.0,628.08,121.4577849927869,916.0,364.0,409088.96,162.0,-8945.2,177.6065336863656,-8648.0,-9360.0,80047831.68,279.0,16508.88103788529,0.36293515129621984,0.85017480665312,0.41868255760606776
94,102284,13925.04,95.25743111077307,14104.0,13672.0,193915722.24,84.0,657.16,86.630845744134,916.0,464.0,439289.12,122.0,-8849.28,123.16877473903617,-8648.0,-9216.0,78324775.36,153.0,16512.934697851197,-0.4189042950695892,0.7510616024888457,-0.42111324244986764
94,102309,13970.56,57.1470405395855,14144.0,13836.0,195179779.84,74.0,629.76,75.60732154168399,792.0,464.0,402256.96,113.0,-8784.08,70.46392873333083,-8632.0,-8932.0,77164976.96,104.0,16514.97452655546,-0.1266959996125753,0.2985761369618545,-0.1150062950033794
94,102334,13912.6,176.26735891306257,14184.0,13392.0,193591198.24,114.0,621.4,135.1361453415714,980.0,-20.0,404217.12,125.0,-8872.96,240.895380284536,-8584.0,-9560.0,78786869.44,149.0,16516.008993841722,0.36733102433509096,0.9124931861593037,0.2872888425090364
94,102359,13793.92,281.2287497695885,14184.0,12876.0,190350527.68,471.0,604.48,142.75135407732438,980.0,-20.0,385570.24,118.0,-9038.56,376.21980250643577,-8584.0,-10016.0,81835692.8,657.0,16509.598648636384,0.16284584217921008,0.9554174787481458,0.12256709657900078
94,102384,13766.24,358.10740220658073,14980.0,12876.0,189636322.24,527.0,553.28,196.00278703440196,980.0,-20.0,344151.68,206.0,-9095.76,415.34012154577204,-8096.0,-10044.0,82903632.32,693.0,16518.764974790105,0.019838962927031138,0.9300997272416124,0.013728271654786819
94,102409,13659.12,386.8499377580676,14980.0,12876.0,186719715.52,521.0,527.24,193.89943868725604,980.0,-20.0,315203.04,238.0,-9263.52,422.53961573878905,-8096.0,-10156.0,85989557.12,589.0,16522.912191598967,-0.06988684045273347,0.9307502598850963,-0.099521469484072
94,102434,13579.32,387.5175820057931,14980.0,12876.0,184546599.84,510.0,456.36,177.49420363277522,852.0,36.0,239453.6,246.0,-9379.2,426.6810603632672,-8096.0,-10156.0,88149628.8,588.0,16520.20004297785,-0.061666174590973365,0.9230368517772678,-0.04701403380076401
94,102459,13647.4,370.4086195737497,14980.0,12900.0,186387357.28,472.0,340.0,227.04424879104906,776.0,-452.0,166633.6,294.0,-9294.76,411.54832356147233,-8096.0,-10156.0,86560241.76,606.0,16525.607002940502,-0.07691354650156534,0.9125129455037407,-0.13197257045610114
95,102583,14140.16,656.7221745498271,15956.0,12488.0,200371096.0,842.0,-746.32,700.0841923394901,644.0,-2488.0,1042210.24,864.0,-8353.2,872.4929567600876,-6744.0,-10520.0,70529581.76,1232.0,16486.96143294102,-0.09779584181702461,0.7740553266371025,-0.1714580632290331
95,102608,14260.88,697.5935733185556,15956.0,12488.0,203854468.8,1009.0,-385.32,1004.1072911403502,2024.0,-2488.0,1146620.64,1493.0,-8135.32,970.0979111263563,-6164.0,-10520.0,67115110.56,1486.0,16492.090013792258,0.16955196277293955,0.7983534995971768,0.1970292115590113
95,102633,14550.2,848.1024094823063,18480.0,12488.0,212420404.96,1005.0,-93.44,965.8987997265199,2024.0,-2488.0,932361.92,1112.0,-7625.76,1368.4918862851507,-1980.0,-10768.0,60006257.92,1619.0,16529.876964283856,0.09614012061325929,0.914712917677059,0.09895511993165033
95,102658,14559.96,843.3314399307988,18480.0,12760.0,212696531.04,961.0,98.88,990.5310205270016,2024.0,-2488.0,981117.44,885.0,-7594.64,1385.404579496147,-1980.0,-10768.0,59578709.12,1460.0,16527.250226920085,-0.062019480559236825,0.9341102985298174,-0.08020266173963767
95,102683,14388.8,937.423246689745,18480.0,12508.0,207907540.16,1215.0,520.52,1002.5497441498604,3508.0,-2200.0,1265996.0,928.0,-7925.12,1553.0926155008394,-1980.0,-10768.0,65195502.72,2440.0,16560.329847718967,-0.323993398891112,0.9310847153061814,-0.30964198956903255
95,102708,14051.92,1174.2837720814068,18748.0,11788.0,198821608.64,1461.0,430.84,1319.0091530609584,3664.0,-4144.0,1908010.4,1259.0,-8469.68,1717.4375255424618,-1980.0,-12232.0,74655575.04,2586.0,16578.219085800883,-0.10150413216928059,0.7430904523277388,-0.34209679557363026
95,102733,13594.92,911.1665259324425,18748.0,11788.0,185643772.0,1080.0,359.24,1623.8529758795062,3664.0,-4144.0,2739582.88,2218.0,-9291.4,1047.9502455611632,-6652.0,-12232.0,87417331.68,1570.0,16591.649041679666,-0.08122936763516346,0.49083907809660804,-0.3565792132441697
95,102758,13433.16,909.3038820432846,18748.0,10940.0,181268352.8,869.0,-81.08,1777.168134812781,3664.0,-4144.0,3133317.28,2624.0,-9494.36,963.3805956740008,-6652.0,-12232.0,91061692.96,1152.0,16578.630044997626,0.003894406455392886,0.34366753493819713,-0.299218880890628
95,102783,12764.72,1377.4021960549355,18748.0,9572.0,164816341.12,1405.0,-41.88,1581.026844947436,3664.0,-4144.0,2476403.36,2097.0,-10298.04,1652.9987437589427,-6652.0,-15636.0,108754708.64,1522.0,16588.231766266887,-0.10246587071121739,0.6501884455929167,-0.28859027426532147
95,102808,12371.84,1288.9834905024445,14772.0,9572.0,154707288.64,1938.0,272.32,1740.4029887449415,5536.0,-2764.0,3072870.72,2275.0,-10638.24,1518.9097972299605,-7320.0,-15636.0,115456166.4,1754.0,16508.650478166117,-0.30984457459495546,0.6120949786253908,-0.16435193548812552
95,102833,12477.64,1466.534660175114,16808.0,9572.0,157820716.64,2112.0,360.76,1743.552782526112,5536.0,-2764.0,3139724.32,2086.0,-10605.8,1610.3943553670097,-7320.0,-15636.0,115050429.92,1900.0,16573.848964498433,-0.1140916237323267,0.4378574265143793,-0.20298087109350127
95,102858,12308.32,1415.581023445631,16808.0,9572.0,153478572.16,1811.0,631.04,1533.0163698744486,5536.0,-2244.0,2724849.28,1584.0,-10844.0,1478.572721555905,-7640.0,-15636.0,119756651.52,1635.0,16572.932135227915,0.03245975341691426,0.3852326903315071,-0.06093657117355503
95,102883,11681.6,2236.4939372404106,16808.0,6348.0,141411664.64,2399.0,-1094.72,3716.4197773141987,5536.0,-11268.0,14872070.08,2663.0,-10693.56,1316.4856670374716,-6232.0,-13140.0,116068028.64,1779.0,16450.12972791075,0.7389521761218872,0.40237973628253265,0.47159251322034484
95,102908,10216.84,3239.2778491883632,16808.0,5280.0,114771811.36,6249.0,-3612.88,4235.649095260585,4008.0,-11268.0,30814217.92,7782.0,-11219.12,1563.526248225092,-6232.0,-14564.0,128288821.76,2314.0,16498.004692661747,0.9021569342849725,0.6854798093121273,0.7082795061548874
95,102933,8612.0,2903.935497516656,14312.0,4540.0,82515056.96,5682.0,-5353.24,3605.9438560983344,960.0,-11268.0,41529981.28,6967.0,-11990.84,1632.5595490554276,-6232.0,-16352.0,146418842.08,2151.0,16400.036583155226,0.8532050647810151,0.7253273284611886,0.6840288525900676
95,102958,8892.32,3292.421597756532,14956.0,4540.0,89804994.56,6755.0,-5846.84,2971.334362425966,-68.0,-11268.0,42926077.6,4510.0,-11569.36,2112.7367264170566,-6232.0,-16352.0,138269110.72,3485.0,16416.204917122624,0.8264429605599518,0.8451544538767816,0.8191145677614702
95,102983,10254.76,3908.041073572181,15736.0,4540.0,120280159.84,7857.0,-4068.6,3811.7068527515507,2248.0,-10592.0,30937324.0,7428.0,-10923.68,2260.7240231144583,-7972.0,-16352.0,124386549.12,4005.0,16573.61600886844,0.9138582142910634,0.9157156942321361,0.8586983803892881
95,103008,12080.8,3174.1633750191654,15736.0,4540.0,155920288.64,2299.0,-2308.28,3055.1280820246757,2640.0,-8804.0,14568626.08,4213.0,-10045.6,2022.1924295729589,-7788.0,-16352.0,104962448.96,1861.0,16572.782965034075,0.8332516627235736,0.9022384180534145,0.7781195666673835
95,103033,13805.12,805.2061067474323,15736.0,10960.0,191223211.52,952.0,-536.08,1674.4185282290666,2640.0,-4544.0,3063022.4,2699.0,-8947.96,836.9254932263151,-7420.0,-11000.0,80759428.0,1132.0,16575.07578584804,0.2896820825310003,0.5502226106967433,0.20390530155185257
95,103058,14039.28,817.4576760427021,15736.0,10960.0,197762937.6,830.0,-123.04,1284.0198393634018,2640.0,-3176.0,1647358.72,1514.0,-8628.0,947.7479100531427,-6988.0,-11000.0,75331627.84,1351.0,16568.04393476633,0.15603666951629216,0.6583593122384495,-0.000902820431323721
95,103083,14275.08,811.2366128449385,15600.0,10960.0,204429432.8,784.0,-251.84,1138.7113638236156,2640.0,-3176.0,1347120.32,1150.0,-8069.36,1058.3492723209265,-5964.0,-11000.0,66223472.96,1455.0,16489.369592429503,0.2645879945697956,0.8607882734863687,0.29255676681244897
95,103108,14718.96,473.67878815011903,15900.0,13264.0,216869911.36,612.0,42.44,538.8607196220051,1844.0,-1260.0,289268.32,586.0,-7381.32,786.8961257544116,-5964.0,-9676.0,55096898.4,1190.0,16498.784214074527,-0.24138570808434148,0.859878577465203,-0.25299598169712445
95,103133,14905.0,323.00176689002035,15900.0,14004.0,222262311.84,309.0,-67.68,357.6275044221592,844.0,-1260.0,131199.04,414.0,-6990.76,500.14905091517863,-5964.0,-8156.0,49118372.96,651.0,16476.75156897709,0.1743209533309873,0.811518350247018,0.228876284879762
95,103158,15063.6,215.69638219697913,15900.0,14304.0,226958104.64,235.0,35.88,227.50607850693999,844.0,-640.0,52528.8,279.0,-6687.76,302.03823157571094,-5964.0,-7848.0,44816448.64,423.0,16486.50155395807,-0.42052636097408647,0.6454832304599769,-0.5389793512994014
95,103183,15101.44,163.34930781479568,15900.0,14708.0,228079906.24,178.0,-1.6,175.31731693187524,460.0,-504.0,30431.36,195.0,-6611.12,189.33468202691705,-6216.0,-7132.0,43742396.8,230.0,16487.331544390418,-0.027695667189382,0.32044028553944215,-0.1965239061734248
95,103208,15083.36,123.55111975152424,15372.0,14768.0,227522861.12,171.0,4.8,159.36337994883544,440.0,-504.0,25165.76,167.0,-6638.16,188.27482169663435,-6220.0,-7132.0,44100261.12,261.0,16481.62513781686,-0.08831892392213085,0.825050994608086,-0.12315187441826929
95,103233,15124.6,104.39919501188095,15372.0,14812.0,228764315.36,111.0,2.16,147.99882063422297,440.0,-504.0,21689.28,130.0,-6563.72,168.83511052357605,-6220.0,-7112.0,43110640.48,211.0,16489.18664000401,-0.06989439566939015,0.7960024207949827,-0.1522337042149363
95,103258,15107.56,93.47676424910118,15288.0,14812.0,228247019.68,110.0,15.6,147.18091663749175,440.0,-504.0,21688.96,108.0,-6590.84,154.22852780186724,-6292.0,-7112.0,43462720.48,196.0,16484.187141599694,-0.10343413971952675,0.7643861839431177,-0.17915656011072525
95,103283,15106.6,83.82449197270462,15288.0,14812.0,228216319.84,95.0,18.08,106.91407670653052,228.0,-368.0,11643.2,99.0,-6581.44,143.8692110878585,-6292.0,-7112.0,43335843.84,165.0,16479.119997041507,-0.35698669131676597,0.7641860478773627,-0.19525600834542806
95,103308,15112.08,61.60409274034382,15248.0,14940.0,228378719.04,78.0,39.04,69.2729807256485,224.0,-92.0,6274.88,75.0,-6572.24,111.40363594184575,-6292.0,-6796.0,43206625.28,144.0,16479.970313489852,-0.33162166147626965,0.5861420070988462,-0.3096600452179351
95,103333,15112.16,60.19475462849845,15236.0,14940.0,228380967.04,92.0,78.48,75.07201660271365,280.0,-92.0,11738.56,114.0,-6573.0,106.98040979946421,-6356.0,-6796.0,43215659.36,147.0,16480.482655566433,0.17515570029351882,0.5923143948334976,0.2953015736583558
95,103358,15131.12,70.01663294408004,15312.0,14940.0,228955645.76,109.0,95.96,74.6915434751298,280.0,-92.0,14731.36,120.0,-6541.12,122.15979599536902,-6280.0,-6796.0,42801024.64,179.0,16485.422615157386,0.42535334674320757,0.677584737139415,0.4814973967106833
95,103383,15150.84,68.06365410436449,15312.0,14940.0,229552539.04,85.0,108.88,74.37079909215961,280.0,-92.0,17330.56,98.0,-6502.76,119.06938135311438,-6280.0,-6796.0,42299923.36,145.0,16488.40043990234,0.5325335602184021,0.6223308231578637,0.5698484558126982
