,_id,x,y,z
159039,100,14012,904,-8572
159040,100,14108,876,-8664
159041,100,14208,872,-8700
159042,100,13888,984,-8636
159043,100,13976,756,-8612
159044,100,14236,1204,-8328
159045,100,14276,1048,-8264
159046,100,14100,1448,-8732
159047,100,14208,1260,-8864
159048,100,14108,1180,-8584
159049,100,14100,1220,-8552
159050,100,13860,1236,-8704
159051,100,13864,1340,-8848
159052,100,14140,1388,-8600
159053,100,14208,1252,-8412
159054,100,14404,1208,-8396
159055,100,14148,1276,-8420
159056,100,14140,1268,-8336
159057,100,13960,1340,-8452
159058,100,14096,1244,-8792
159059,100,14480,1252,-8584
159060,100,14144,1352,-8128
159061,100,14048,1304,-8532
159062,100,14180,1116,-8644
159063,100,13848,1188,-8668
159064,100,14192,1056,-8180
159065,100,14352,892,-8424
159066,100,14060,848,-8412
159067,100,13924,992,-8280
159068,100,14012,984,-8408
159069,100,14264,1108,-8364
159070,100,14496,1188,-8160
159071,100,14296,1052,-8344
159072,100,14120,1140,-8412
159073,100,14012,1184,-8352
159074,100,14104,1220,-8260
159075,100,14264,1028,-8248
159076,100,14392,996,-8172
159077,100,14308,1016,-8240
159078,100,14168,1152,-8180
159079,100,14244,1344,-8236
159080,100,14216,1548,-8312
159081,100,14276,1448,-8352
159082,100,14360,1384,-8412
159083,100,14152,1416,-8224
159084,100,14136,1368,-8084
159085,100,14368,1340,-8196
159086,100,14524,1288,-8280
159087,100,14372,1176,-8164
159088,100,14204,1276,-8140
159089,100,14352,1108,-8140
159090,100,14252,1188,-8216
159091,100,14180,1036,-8328
159092,100,14156,1080,-8500
159093,100,14316,1096,-8228
159094,100,14304,1120,-8392
159095,100,14224,1192,-8344
159096,100,14168,1088,-8392
159097,100,14208,1216,-8300
159098,100,14288,1212,-8356
159099,100,14248,1168,-8340
159100,100,14284,1040,-8376
159101,100,14256,1156,-8348
159102,100,14148,1032,-8536
159103,100,14168,1016,-8368
159104,100,14184,1052,-8332
159105,100,14152,1024,-8396
159106,100,14196,1004,-8264
159107,100,14188,1144,-8444
159108,100,14192,1164,-8132
159109,100,14124,1160,-8368
159110,100,14256,1164,-8248
159111,100,14228,1072,-8152
159112,100,14332,1236,-8128
159113,100,14328,1160,-8260
159114,100,14192,1196,-8340
159115,100,14228,1216,-8376
159116,100,14236,1156,-8456
159117,100,14208,1248,-8328
159118,100,14196,1260,-8532
159119,100,14164,1156,-8396
159120,100,14228,1260,-8220
159121,100,14144,1360,-8416
159122,100,14000,1364,-8552
159123,100,14024,1372,-8460
159124,100,14244,1372,-8440
159125,100,14108,1424,-8336
159126,100,14032,1444,-8464
159127,100,14108,1520,-8412
159128,100,14152,1508,-8484
159129,100,14100,1348,-8608
159130,100,14020,1344,-8508
159131,100,14084,1384,-8596
159132,100,14080,1212,-8508
159133,100,14192,1304,-8408
159134,100,14012,1400,-8528
159135,100,14184,1272,-8460
159136,100,14236,1244,-8284
159137,100,14260,1204,-8304
159138,100,14200,1272,-8252
159139,100,14144,1340,-8412
159140,100,14212,1256,-8412
159141,100,14216,1284,-8280
159142,100,14212,1240,-8344
159143,100,14200,1288,-8280
159144,100,14204,1288,-8296
159145,100,14212,1220,-8336
159146,100,14284,1292,-8264
159147,100,14216,1200,-8220
159148,100,14224,1292,-8116
159149,100,14292,1220,-8284
159150,100,14308,1124,-8360
159151,100,14320,1204,-8236
159152,100,14264,1240,-8132
159153,100,14336,1204,-8212
159154,100,14360,1188,-8164
159155,100,14328,1224,-8116
159156,100,14292,1252,-8304
159157,100,14332,1288,-8060
159158,100,14336,1252,-8132
159159,100,14312,1292,-8008
159160,100,14348,1332,-8056
159161,100,14456,1260,-7996
159162,100,14468,1240,-7932
159163,100,14396,1208,-8192
159164,100,14308,1284,-7912
159165,100,14344,1244,-8048
159166,100,14448,1176,-8096
159167,100,14408,1284,-8088
159168,100,14372,1416,-8172
159169,100,14228,1408,-8248
159170,100,14376,1340,-8224
159171,100,14388,1228,-8112
159172,100,14420,1208,-7884
159173,100,14520,1204,-7840
159174,100,14436,1248,-7816
159175,100,14464,1160,-7936
159176,100,14404,1104,-8032
159177,100,14280,1216,-7948
159178,100,14508,1212,-7908
159179,100,14120,1376,-7860
159180,100,14468,1344,-7996
159181,100,14304,1248,-7968
159182,100,14616,1220,-8216
159183,100,14524,1360,-7884
159184,100,14264,1432,-7932
159185,100,14440,1388,-7860
159186,100,14216,1392,-7836
159187,100,14300,1152,-7900
159188,100,14340,1208,-8016
159189,100,14428,1272,-7852
159190,100,14516,1312,-7756
159191,100,14428,1192,-8084
159192,100,14668,1236,-7804
159193,100,14576,1128,-7688
159194,100,14288,1340,-7820
159195,100,14560,1284,-7368
159196,100,14624,1220,-7360
159197,100,14588,1188,-7504
159198,100,14808,1244,-7400
159199,100,14872,1196,-7456
159200,100,14932,1328,-7312
159201,100,14768,1312,-7472
159202,100,14708,1268,-7600
159203,100,14636,1332,-7500
159204,100,14880,1364,-7496
159205,100,14860,1316,-7520
159206,100,15032,1276,-7536
159207,100,14828,1348,-7624
159208,100,14116,1272,-8068
159209,100,13980,1260,-8360
159210,100,14356,1436,-8256
159211,100,14220,1408,-8300
159212,100,13848,1388,-8592
159213,100,13824,1412,-8624
159214,100,13972,1420,-8652
159215,100,14160,1336,-8508
159216,100,14104,1428,-8532
159217,100,14036,1424,-8744
159218,100,13836,1288,-8744
159219,100,13820,1396,-8828
159220,100,13844,1444,-8816
159221,100,14056,1440,-8540
159222,100,14092,1400,-8688
159223,100,14120,1384,-8632
159224,100,14056,1468,-8416
159225,100,14124,1468,-8484
159226,100,14140,1456,-8544
159227,100,14116,1372,-8588
159228,100,14140,1572,-8632
159229,100,14100,1420,-8584
159230,100,13940,1440,-8464
159231,100,14024,1492,-8616
159232,100,14028,1540,-8532
159233,100,14072,1692,-8428
159234,100,14068,1680,-8376
159235,100,14196,1704,-8252
159236,100,14304,1652,-8164
159237,100,14392,1500,-8192
159238,100,14260,1592,-8168
159239,100,14236,1556,-8160
159240,100,14404,1372,-8248
159241,100,14348,1520,-8080
159242,100,14356,1416,-8000
159243,100,14352,1360,-8192
159244,100,14320,1380,-8184
159245,100,14268,1444,-8164
159246,100,14292,1456,-8232
159247,100,14332,1452,-8208
159248,100,14308,1492,-8064
159249,100,14240,1684,-8152
159250,100,14360,1688,-8024
159251,100,14384,1528,-8012
159252,100,14352,1672,-7936
159253,100,14328,1592,-7952
159254,100,14364,1720,-7868
159255,100,14408,1676,-7884
159256,100,14416,1628,-7824
159257,100,14436,1432,-7856
159258,100,14424,1468,-7868
159259,100,14420,1692,-7544
159260,100,14408,1504,-7584
159261,100,14624,1392,-7660
159262,100,14872,1348,-7732
159263,100,14756,1312,-7728
159264,100,14476,1288,-7620
159265,100,14660,1268,-7768
159266,100,14748,1232,-7744
159267,100,14684,1272,-7860
159268,100,14572,1080,-7840
159269,100,14640,1052,-7968
159270,100,14412,1140,-8004
159271,100,14372,1216,-7932
159272,100,14076,1276,-8344
159273,100,14132,1236,-8236
159274,100,14244,1384,-8200
159275,100,14244,1356,-8272
159276,100,14044,1464,-8440
159277,100,14180,1504,-8476
159278,100,14176,1516,-8340
159279,100,14276,1348,-8520
159280,100,14176,1512,-8552
159281,100,14120,1456,-8472
159282,100,13960,1456,-8280
159283,100,13876,1376,-8608
159284,100,14136,1404,-8420
159285,100,14160,1384,-8356
159286,100,14172,1376,-8400
159287,100,14224,1332,-8372
159288,100,14280,1416,-8328
159289,100,14336,1364,-8296
159290,100,14208,1424,-8324
159291,100,14248,1340,-8376
159292,100,14172,1464,-8260
159293,100,14192,1412,-8380
159294,100,14260,1512,-8260
159295,100,14216,1508,-8208
159296,100,14080,1484,-8256
159297,100,14144,1520,-8228
159298,100,14380,1604,-8324
159299,100,14332,1548,-8352
159300,100,14272,1504,-8304
159301,100,14168,1492,-8224
159302,100,14168,1472,-8344
159303,100,14212,1432,-8420
159304,100,14044,1340,-8432
159305,100,14160,1296,-8412
159306,100,14120,1388,-8344
159307,100,14140,1352,-8412
159308,100,14208,1400,-8384
159309,100,14188,1316,-8404
159310,100,14244,1320,-8436
159311,100,14140,1428,-8380
159312,100,14120,1440,-8480
159313,100,14048,1460,-8484
159314,100,14168,1488,-8348
159315,100,14100,1500,-8476
159316,100,14108,1424,-8376
159317,100,14188,1464,-8468
159318,100,14112,1428,-8496
159319,100,14168,1460,-8332
159320,100,14156,1468,-8240
159321,100,14148,1480,-8356
159322,100,14288,1404,-8276
159323,100,14232,1348,-8384
159324,100,14116,1476,-8260
159325,100,14192,1428,-8320
159326,100,14140,1280,-8300
159327,100,14200,1400,-8400
159328,100,14104,1432,-8284
159329,100,14136,1436,-8248
159330,100,14244,1348,-8216
159331,100,14200,1424,-8360
159332,100,14292,1396,-8372
159333,100,14272,1404,-8280
159334,100,14244,1432,-8200
159335,100,14296,1388,-8216
159336,100,14260,1500,-8268
159337,100,14344,1480,-8228
159338,100,14292,1412,-8228
159339,100,14332,1476,-8180
159340,100,14200,1444,-8168
159341,100,14244,1432,-8276
159342,100,14292,1444,-8160
159343,100,14240,1416,-8232
159344,100,14208,1420,-8196
159345,100,14284,1480,-8172
159346,100,14268,1432,-8328
159347,100,14188,1452,-8144
159348,100,14216,1492,-8260
159349,100,14232,1480,-8208
159350,100,14248,1416,-8196
159351,100,14260,1464,-8176
159352,100,14176,1448,-8176
159353,100,14200,1460,-8256
159354,100,14344,1424,-8188
159355,100,14240,1464,-8368
159356,100,14180,1524,-8328
159357,100,14284,1508,-8264
159358,100,14248,1464,-8240
159359,100,14304,1372,-8144
159360,100,14352,1452,-8112
159361,100,14280,1492,-8212
159362,100,14328,1364,-8236
159363,100,14280,1440,-8256
159364,100,14300,1444,-8172
159365,100,14308,1452,-8160
159366,100,14392,1484,-8176
159367,100,14252,1424,-8144
159368,100,14284,1428,-8232
159369,100,14328,1444,-8180
159370,100,14340,1492,-8312
159371,100,14276,1464,-8108
159372,100,14348,1492,-8220
159373,100,14308,1424,-8128
159374,100,14300,1412,-8204
159375,100,14284,1544,-8200
159376,100,14232,1460,-8152
159377,100,14284,1440,-8144
159378,100,14272,1480,-8272
159379,100,14240,1480,-8120
159380,100,14300,1408,-8276
159381,100,14324,1448,-8264
159382,100,14232,1420,-8124
159383,100,14240,1436,-8188
159384,100,14344,1416,-8260
159385,100,14312,1360,-8228
159386,100,14264,1480,-8256
159387,100,14288,1388,-8236
159388,100,14332,1416,-8208
159389,100,14284,1392,-8228
159390,100,14264,1404,-8112
159391,100,14276,1424,-8200
159392,100,14296,1384,-8264
159393,100,14216,1372,-8272
159394,100,14168,1428,-8200
159395,100,14308,1472,-8292
159396,100,14272,1388,-8240
159397,100,14268,1392,-8312
159398,100,14220,1432,-8176
159399,100,14288,1344,-8204
159400,100,14276,1440,-8160
159401,100,14288,1400,-8176
159402,100,14268,1416,-8204
159403,100,14264,1416,-8032
159404,100,14264,1404,-8212
159405,100,14300,1352,-8100
159406,100,14272,1408,-8104
159407,100,14208,1496,-8272
159408,100,14292,1408,-8104
159409,100,14308,1352,-8256
159410,100,14244,1380,-8244
159411,100,14260,1412,-8256
159412,100,14332,1388,-8260
159413,100,14196,1368,-8240
159414,100,14248,1364,-8196
159415,100,14188,1424,-8244
159416,100,14276,1460,-8132
159417,100,14188,1376,-8204
159418,100,14256,1472,-8104
159419,100,14352,1488,-8132
159420,100,14340,1392,-8212
159421,100,14332,1424,-8128
159422,100,14300,1404,-8032
159423,100,14336,1364,-7984
159424,100,14276,1440,-8048
159425,100,14464,1340,-8060
159426,100,14400,1368,-7988
159427,100,14384,1416,-7860
159428,100,14456,1320,-8024
159429,100,14416,1448,-7912
159430,100,14372,1408,-8012
159431,100,14380,1444,-8052
159432,100,14428,1424,-7936
159433,100,14344,1512,-7932
159434,100,14364,1436,-7944
159435,100,14420,1472,-7956
159436,100,14448,1488,-7896
159437,100,14444,1456,-8032
159438,100,14368,1488,-7924
159439,100,14412,1472,-8060
159440,100,14348,1508,-7948
159441,100,14344,1500,-7956
159442,100,14352,1504,-8052
159443,100,14332,1492,-8076
159444,100,14244,1468,-8164
159445,100,14328,1468,-8120
159446,100,14244,1456,-8012
159447,100,14328,1508,-8152
159448,100,14336,1464,-7996
159449,100,14396,1472,-8076
159450,100,14280,1424,-8052
159451,100,14376,1500,-8152
159452,100,14364,1444,-8072
159453,100,14388,1416,-8068
159454,100,14452,1396,-8004
159455,100,14356,1408,-8032
159456,100,14428,1368,-8052
159457,100,14364,1296,-8012
159458,100,14352,1396,-8016
159459,100,14432,1372,-7944
159460,100,14328,1332,-7964
159461,100,14332,1444,-7956
159462,100,14484,1340,-8104
159463,100,14392,1536,-7908
159464,100,14392,1448,-7924
159465,100,14388,1524,-7876
159466,100,14408,1480,-7968
159467,100,14320,1496,-7996
159468,100,14384,1548,-7956
159469,100,14444,1528,-8028
159470,100,14356,1504,-8056
159471,100,14316,1536,-8068
159472,100,14256,1584,-8128
159473,100,14356,1520,-8044
159474,100,14368,1528,-8140
159475,100,14304,1520,-8084
159476,100,14388,1476,-8144
159477,100,14280,1508,-8116
159478,100,14372,1428,-8128
159479,100,14320,1484,-8068
159480,100,14276,1456,-8148
159481,101,13616,1452,-9280
159482,101,13608,1624,-9552
159483,101,13352,1600,-9908
159484,101,13048,936,-9968
159485,101,12880,972,-10024
159486,101,13480,844,-9696
159487,101,13660,732,-9748
159488,101,13304,28,-9908
159489,101,13156,-120,-9976
159490,101,12824,376,-10068
159491,101,12996,428,-9804
159492,101,13188,676,-10432
159493,101,12812,1052,-10616
159494,101,12416,1908,-10696
159495,101,12588,2232,-10884
159496,101,12452,2820,-10884
159497,101,12752,3568,-10516
159498,101,11956,3508,-11028
159499,101,11072,3692,-11316
159500,101,10912,3668,-11276
159501,101,11384,3528,-10160
159502,101,11480,3444,-10016
159503,101,11592,3236,-10508
159504,101,11956,3584,-11016
159505,101,16884,1392,-12052
159506,101,13812,-1168,-11452
159507,101,13528,-268,-11456
159508,101,12748,-736,-10400
159509,101,11284,-724,-9472
159510,101,12124,-972,-9428
159511,101,12056,-1180,-9808
159512,101,11616,-1288,-9596
159513,101,11404,-1260,-9604
159514,101,13284,-912,-10136
159515,101,13212,-612,-11356
159516,101,13604,-216,-12720
159517,101,14964,3092,-14684
159518,101,10056,4176,-11476
159519,101,12828,4244,-12572
159520,101,12012,4056,-10952
159521,101,10076,3536,-8640
159522,101,10124,3324,-8268
159523,101,10388,3280,-9452
159524,101,12068,3368,-10368
159525,101,13656,2480,-11892
159526,101,14500,3024,-13580
159527,101,14896,-8,-15292
159528,101,10812,-2232,-12196
159529,101,12000,-1768,-12728
159530,101,12236,-964,-11328
159531,101,10868,-1904,-9828
159532,101,10628,-996,-8952
159533,101,10628,-1760,-9532
159534,101,11236,-1372,-9008
159535,101,13124,-120,-10936
159536,101,13104,792,-12128
159537,101,17564,3008,-15996
159538,101,11380,6572,-12436
159539,101,13552,4924,-12800
159540,101,13840,4008,-13244
159541,101,10860,3060,-9964
159542,101,9152,2280,-8944
159543,101,9904,2644,-9656
159544,101,10628,2660,-9716
159545,101,12780,2512,-10168
159546,101,12868,1988,-10412
159547,101,13092,1884,-11100
159548,101,11976,2632,-11836
159549,101,15072,516,-11552
159550,101,14508,-1212,-11316
159551,101,13500,-172,-10912
159552,101,12632,408,-9240
159553,101,11372,-916,-8400
159554,101,12020,-768,-9220
159555,101,11892,-268,-9364
159556,101,11592,-368,-8660
159557,101,13052,-104,-9520
159558,101,14180,540,-10744
159559,101,17052,784,-13624
159560,101,13848,3628,-11692
159561,101,12516,3132,-11948
159562,101,12892,3256,-12404
159563,101,11528,2852,-9412
159564,101,10708,2292,-8528
159565,101,10668,2400,-8712
159566,101,10924,2364,-9024
159567,101,11108,2724,-9488
159568,101,12224,2716,-10376
159569,101,13664,2232,-11624
159570,101,13060,2576,-11132
159571,101,13892,236,-12140
159572,101,13108,-1632,-10888
159573,101,13968,-640,-11908
159574,101,11832,-28,-8760
159575,101,9912,-664,-7904
159576,101,11320,-652,-9136
159577,101,11420,-392,-9032
159578,101,12456,-568,-8924
159579,101,14324,292,-10264
159580,101,14584,836,-10956
159581,101,18828,908,-14348
159582,101,13988,4056,-11576
159583,101,11880,3612,-10720
159584,101,13348,3448,-11516
159585,101,12780,3272,-10212
159586,101,9664,2660,-8344
159587,101,10288,2124,-8156
159588,101,10768,2704,-9340
159589,101,11100,2744,-9360
159590,101,14288,1840,-11660
159591,101,14440,2676,-11552
159592,101,16600,848,-12028
159593,101,14008,-116,-10852
159594,101,13432,-612,-12108
159595,101,12736,28,-10668
159596,101,11076,-476,-8788
159597,101,10512,-464,-8536
159598,101,10712,-376,-8680
159599,101,10832,-680,-9052
159600,101,12856,-320,-10452
159601,101,14088,328,-11816
159602,101,13748,236,-12744
159603,101,14288,3684,-13476
159604,101,10880,4216,-10920
159605,101,14176,3824,-12372
159606,101,13020,3196,-11348
159607,101,9200,2444,-8320
159608,101,9312,1996,-7936
159609,101,10120,2636,-9208
159610,101,10608,2960,-9800
159611,101,12620,3136,-10156
159612,101,13172,2476,-10808
159613,101,14004,2584,-12176
159614,101,13480,-1192,-10964
159615,101,14108,-1184,-12792
159616,101,12764,332,-11240
159617,101,11064,-392,-8540
159618,101,10776,-708,-7932
159619,101,11256,-144,-8604
159620,101,11008,-636,-8076
159621,101,13648,108,-10528
159622,101,13844,-28,-11512
159623,101,16280,3564,-13264
159624,101,13156,5400,-11928
159625,101,13916,3396,-12964
159626,101,10124,2576,-8272
159627,101,9348,2020,-7472
159628,101,11564,3052,-9756
159629,101,14928,1788,-12136
159630,101,20120,412,-14628
159631,101,11928,-1152,-10672
159632,101,14204,-820,-12700
159633,101,10856,-72,-8968
159634,101,10624,-836,-8040
159635,101,11156,-368,-8500
159636,101,10864,-360,-9040
159637,101,12472,-296,-9484
159638,101,14740,356,-11000
159639,101,12368,3868,-11608
159640,101,15116,3480,-13268
159641,101,14264,3028,-13080
159642,101,9812,2220,-7452
159643,101,10600,2204,-7604
159644,101,10944,2268,-8576
159645,101,12136,3204,-9664
159646,101,14164,2176,-10980
159647,101,13588,3120,-11348
159648,101,13396,3080,-11176
159649,101,15304,-204,-10232
159650,101,16544,332,-12428
159651,101,12564,692,-12260
159652,101,10716,64,-7124
159653,101,11116,-128,-8200
159654,101,10984,-288,-8000
159655,101,13240,452,-9788
159656,101,14112,268,-11612
159657,101,19480,1500,-14040
159658,101,13060,4984,-10944
159659,101,12468,2272,-9560
159660,101,9792,2548,-7124
159661,101,10448,3004,-7912
159662,101,11200,3052,-8928
159663,101,12204,3204,-9928
159664,101,14168,2076,-12016
159665,101,13320,3704,-10156
159666,101,14548,688,-9324
159667,101,15660,188,-11940
159668,101,13888,1052,-11456
159669,101,11300,-112,-7956
159670,101,11432,-268,-6856
159671,101,10816,-316,-8040
159672,101,12688,-460,-8820
159673,101,15320,548,-10624
159674,101,15352,844,-11144
159675,101,14172,112,-11224
159676,101,14904,3172,-12040
159677,101,11744,2616,-8452
159678,101,10056,2212,-6928
159679,101,11056,2676,-8324
159680,101,12532,2964,-9012
159681,101,13976,2212,-11352
159682,101,13720,2712,-11416
159683,101,19864,1928,-14408
159684,101,16800,604,-12228
159685,101,15048,164,-9328
159686,101,15240,-416,-11800
159687,101,14212,-284,-11184
159688,101,11420,256,-7904
159689,101,10308,-12,-6820
159690,101,10964,-428,-7984
159691,101,11128,-448,-8516
159692,101,13096,-720,-8440
159693,101,16404,560,-10520
159694,101,14120,396,-10700
159695,101,12844,3952,-10632
159696,101,13716,3680,-12600
159697,101,13892,3484,-11620
159698,101,10828,2412,-8204
159699,101,9436,2324,-7252
159700,101,9836,2620,-7300
159701,101,9784,3024,-7592
159702,101,13032,3876,-8556
159703,101,15940,2444,-10984
159704,101,15540,2884,-11620
159705,101,13436,-208,-9280
159706,101,14812,-1764,-11540
159707,101,13556,-960,-9900
159708,101,10272,-644,-6084
159709,101,8656,-692,-4968
159710,101,10552,-1812,-6944
159711,101,14192,-1860,-8568
159712,101,15696,1436,-13448
159713,101,20668,2068,-15972
159714,101,11068,5152,-15992
159715,101,13796,5424,-14760
159716,101,12376,2976,-10208
159717,101,6336,1896,-5016
159718,101,8560,2364,-6432
159719,101,10844,3112,-8344
159720,101,17972,1804,-13676
159721,101,12628,2844,-14044
159722,101,8908,-3148,-13576
159723,101,16896,-1608,-17136
159724,101,13772,300,-11532
159725,101,9724,20,-7496
159726,101,9440,-616,-7416
159727,101,11684,-456,-9984
159728,101,12072,464,-13700
159729,101,19836,432,-15884
159730,101,20448,4832,-15956
159731,101,12644,2368,-10380
159732,101,8668,1464,-5608
159733,101,6180,1192,-4052
159734,101,7516,1956,-5772
159735,101,10880,3104,-9604
159736,101,14420,2320,-13368
159737,101,12728,3028,-13520
159738,101,27804,-724,-17308
159739,101,17208,-1180,-16324
159740,101,16516,-1656,-15212
159741,101,10156,-20,-6812
159742,101,7536,-148,-3572
159743,101,8940,-956,-5312
159744,101,13420,-1028,-10744
159745,101,16416,680,-13600
159746,101,16848,1072,-15148
159747,101,10272,7368,-15968
159748,101,13964,3620,-13816
159749,101,9908,2040,-5980
159750,101,7432,1456,-3956
159751,101,14332,2516,-11788
159752,101,18044,2192,-14460
159753,101,22292,1392,-15924
159754,101,12360,-2392,-10120
159755,101,16176,-1852,-14932
159756,101,13072,-184,-10772
159757,101,8508,-624,-5300
159758,101,8520,-840,-5264
159759,101,8972,-904,-6860
159760,101,17332,288,-11408
159761,101,12500,-228,-13960
159762,101,20872,4136,-16468
159763,101,17312,6396,-13552
159764,101,16452,4972,-15852
159765,101,12868,2764,-11736
159766,101,11260,2372,-9152
159767,101,7112,1660,-5036
159768,101,8004,2068,-6772
159769,101,11040,2860,-8736
159770,101,18332,1840,-13236
159771,101,12988,-1112,-12864
159772,101,17280,-688,-14516
159773,101,11240,152,-9380
159774,101,7976,-576,-4120
159775,101,8492,-600,-5048
159776,101,11148,-944,-9680
159777,101,13136,-436,-10988
159778,101,13508,5156,-16112
159779,101,13784,3368,-13376
159780,101,11324,2400,-8816
159781,101,7192,1448,-4804
159782,101,7160,1524,-5448
159783,101,8616,2308,-7748
159784,101,12504,3320,-10824
159785,101,15112,2760,-13500
159786,101,11280,3444,-11840
159787,101,16504,-1572,-16476
159788,101,11908,432,-10228
159789,101,7868,-944,-4960
159790,101,9032,-956,-6652
159791,101,11472,-1276,-9040
159792,101,14996,796,-11280
159793,101,23636,2824,-16228
159794,101,15112,6840,-15080
159795,101,15004,5572,-16984
159796,101,12596,2900,-10308
159797,101,10848,2308,-7740
159798,101,7092,1288,-5264
159799,101,8484,1924,-6688
159800,101,11112,3308,-9096
159801,101,13480,2708,-12592
159802,101,15764,1904,-13260
159803,101,12796,3428,-12156
159804,101,23536,1016,-15932
159805,101,17612,-836,-14648
159806,101,15272,-1600,-15492
159807,101,10800,-132,-9064
159808,101,8492,-288,-5372
159809,101,9220,-816,-7320
159810,101,12800,-896,-9848
159811,101,14932,348,-12796
159812,101,13044,672,-13560
159813,101,16376,5124,-16316
159814,101,14136,5088,-15868
159815,101,13520,3028,-12436
159816,101,8848,2064,-7316
159817,101,7212,1724,-5844
159818,101,9088,2160,-7560
159819,101,11368,3044,-10136
159820,101,16096,1700,-12584
159821,101,12904,2916,-11764
159822,101,13580,-1004,-12472
159823,101,15416,-1732,-15820
159824,101,14252,236,-12568
159825,101,8052,-132,-4688
159826,101,9404,-504,-6364
159827,101,9404,-480,-7160
159828,101,14644,340,-10712
159829,101,16344,2008,-13088
159830,101,24268,2288,-16756
159831,101,12880,5416,-12296
159832,101,13972,5048,-14520
159833,101,13880,3480,-12116
159834,101,8936,2316,-6892
159835,101,7112,1656,-5696
159836,101,8608,1996,-6756
159837,101,16272,1884,-12272
159838,101,13748,3536,-12096
159839,101,16600,-572,-12812
159840,101,15636,-724,-14920
159841,101,11212,900,-8924
159842,101,9156,-184,-5004
159843,101,9844,-128,-6336
159844,101,10908,-648,-7632
159845,101,15572,240,-11428
159846,101,14656,844,-12980
159847,101,23468,3572,-16280
159848,101,14288,6144,-13664
159849,101,13888,3380,-13592
159850,101,13680,2736,-11948
159851,101,10304,2200,-8068
159852,101,7728,1364,-5512
159853,101,8952,1868,-7048
159854,101,14596,2936,-12332
159855,101,22236,-480,-16852
159856,101,14840,-124,-13468
159857,101,12528,1156,-9420
159858,101,8296,-40,-6304
159859,101,8704,-256,-6360
159860,101,9152,-112,-6628
159861,101,10236,-452,-7608
159862,101,11804,-260,-8632
159863,101,14684,1000,-12236
159864,101,11904,276,-11748
159865,101,14052,5788,-12556
159866,101,15260,5328,-14936
159867,101,13588,2840,-13644
159868,101,11892,1828,-9956
159869,101,8032,1280,-6056
159870,101,8216,1268,-6388
159871,101,10552,1876,-7756
159872,101,16024,1848,-11948
159873,101,20872,-600,-13144
159874,101,14812,-716,-10664
159875,101,15972,-816,-12808
159876,101,8936,108,-6288
159877,101,9168,-244,-5736
159878,101,10584,-820,-7912
159879,101,10708,-788,-8276
159880,101,14736,168,-12052
159881,101,16044,6412,-13876
159882,101,14092,5272,-13220
159883,101,15272,4424,-13152
159884,101,12664,3184,-9864
159885,101,7716,2692,-6004
159886,101,7284,2200,-5008
159887,101,9536,3348,-6688
159888,101,12564,3488,-9700
159889,101,17920,2552,-12640
159890,101,14444,3500,-12536
159891,101,11920,-368,-10872
159892,101,13364,400,-14056
159893,101,13788,524,-10796
159894,101,8996,-404,-6504
159895,101,10372,-820,-7876
159896,101,11448,-1636,-9464
159897,101,15360,1584,-12292
159898,101,16576,1356,-13148
159899,101,14452,5056,-13964
159900,101,14736,5376,-14072
159901,101,13724,4560,-11664
159902,101,8392,2196,-5252
159903,101,7972,2568,-5780
159904,101,8600,3228,-6520
159905,101,11804,3516,-12564
159906,101,27192,-1604,-18708
159907,101,14664,-1056,-17884
159908,101,15576,-124,-14184
159909,101,10108,788,-7912
159910,101,7924,-124,-6288
159911,101,9660,32,-7880
159912,101,11424,-244,-10648
159913,101,13520,268,-11376
159914,101,17796,600,-13676
159915,101,13948,5336,-14960
159916,101,13752,3564,-12856
159917,101,8988,2616,-7712
159918,101,7444,1992,-6188
159919,101,8428,2572,-7116
159920,101,13256,3276,-11932
159921,101,13848,3184,-12176
159922,101,27324,908,-17428
159923,101,14456,452,-13708
159924,101,15940,-904,-15544
159925,101,14040,-1168,-12224
159926,101,10516,-1564,-9876
159927,101,7780,828,-7716
159928,101,7708,-2096,-5476
159929,101,9908,-2468,-6336
159930,101,13480,760,-10552
159931,101,24460,7268,-17116
159932,101,17164,7464,-17028
159933,101,14212,5292,-14048
159934,101,13108,3060,-10016
159935,101,8996,1920,-6224
159936,101,8796,1564,-6912
159937,101,9436,2008,-8312
159938,101,11800,2876,-9716
159939,101,14440,2956,-11404
159940,101,26404,260,-17812
159941,101,16724,-48,-16772
159942,101,14520,-44,-12388
159943,101,11420,280,-8564
159944,101,9164,-764,-5780
159945,101,9468,-392,-6592
159946,101,10792,92,-7912
159947,101,12748,304,-10320
159948,101,13804,760,-12256
159949,101,22620,4640,-14400
159950,101,11608,4956,-13000
159951,101,14364,4988,-12424
159952,101,11920,4012,-9048
159953,101,8208,3088,-5964
159954,101,7888,3172,-5520
159955,101,10640,2976,-7296
159956,101,12228,4244,-9572
159957,101,15744,2616,-13972
159958,101,11612,4024,-13012
159959,101,13960,-2320,-11084
159960,101,15092,-1116,-16320
159961,101,13444,516,-13356
159962,101,10612,560,-8536
159963,101,9352,-308,-6184
159964,101,9720,-364,-7824
159965,101,12212,-476,-10472
159966,101,14408,476,-12332
159967,101,16196,364,-13056
159968,101,16080,5828,-13796
159969,101,14620,5372,-15256
159970,101,12872,2820,-10768
159971,101,8416,2076,-5568
159972,101,9864,2488,-7808
159973,101,13412,2248,-11720
